Date,Currency,Exchange
7/26/2018,EUR,0.8535
7/26/2018,GBP,0.7584
7/27/2018,USD,1
7/27/2018,CAD,1.3069
7/27/2018,AUD,1.3561
7/27/2018,EUR,0.8602
7/27/2018,GBP,0.7641
7/28/2018,USD,1
7/28/2018,CAD,1.3069
7/28/2018,AUD,1.3561
7/28/2018,EUR,0.8602
7/28/2018,GBP,0.7641
7/29/2018,USD,1
7/29/2018,CAD,1.3069
7/29/2018,AUD,1.3561
7/29/2018,EUR,0.8602
7/29/2018,GBP,0.7641
7/30/2018,USD,1
7/30/2018,CAD,1.3048
7/30/2018,AUD,1.3518
7/30/2018,EUR,0.8559
7/30/2018,GBP,0.7623
7/31/2018,USD,1
7/31/2018,CAD,1.3035
7/31/2018,AUD,1.3466
7/31/2018,EUR,0.8521
7/31/2018,GBP,0.7602
08-01-18,USD,1
08-01-18,CAD,1.3022
08-01-18,AUD,1.3481
08-01-18,EUR,0.855
08-01-18,GBP,0.7613
08-02-18,USD,1
08-02-18,CAD,1.3036
08-02-18,AUD,1.3584
08-02-18,EUR,0.8608
08-02-18,GBP,0.7674
08-03-18,USD,1
08-03-18,CAD,1.3018
08-03-18,AUD,1.3539
08-03-18,EUR,0.863
08-03-18,GBP,0.7685
08-04-18,USD,1
08-04-18,CAD,1.3018
08-04-18,AUD,1.3539
08-04-18,EUR,0.863
08-04-18,GBP,0.7685
08-05-18,USD,1
08-05-18,CAD,1.3018
08-05-18,AUD,1.3539
08-05-18,EUR,0.863
08-05-18,GBP,0.7685
08-06-18,USD,1
08-06-18,CAD,1.3023
08-06-18,AUD,1.354
08-06-18,EUR,0.8663
08-06-18,GBP,0.7735
08-07-18,USD,1
08-07-18,CAD,1.2969
08-07-18,AUD,1.3445
08-07-18,EUR,0.8619
08-07-18,GBP,0.7713
08-08-18,USD,1
08-08-18,CAD,1.308
08-08-18,AUD,1.3502
08-08-18,EUR,0.8629
08-08-18,GBP,0.7773
08-09-18,USD,1
08-09-18,CAD,1.3035
08-09-18,AUD,1.3479
08-09-18,EUR,0.8626
08-09-18,GBP,0.7758
08-10-18,USD,1
08-10-18,CAD,1.3095
08-10-18,AUD,1.3683
08-10-18,EUR,0.8729
08-10-18,GBP,0.7828
08-11-18,USD,1
08-11-18,CAD,1.3095
08-11-18,AUD,1.3683
08-11-18,EUR,0.8729
08-11-18,GBP,0.7828
08-12-18,USD,1
08-12-18,CAD,1.3095
08-12-18,AUD,1.3683
08-12-18,EUR,0.8729
08-12-18,GBP,0.7828
8/13/2018,USD,1
8/13/2018,CAD,1.3151
8/13/2018,AUD,1.3742
8/13/2018,EUR,0.877
8/13/2018,GBP,0.7834
8/14/2018,USD,1
8/14/2018,CAD,1.3071
8/14/2018,AUD,1.3761
8/14/2018,EUR,0.8767
8/14/2018,GBP,0.7829
8/15/2018,USD,1
8/15/2018,CAD,1.3102
8/15/2018,AUD,1.3841
8/15/2018,EUR,0.8833
8/15/2018,GBP,0.7873
8/16/2018,USD,1
8/16/2018,CAD,1.3142
8/16/2018,AUD,1.3762
8/16/2018,EUR,0.8795
8/16/2018,GBP,0.7871
8/17/2018,USD,1
8/17/2018,CAD,1.3147
8/17/2018,AUD,1.3756
8/17/2018,EUR,0.8779
8/17/2018,GBP,0.7864
8/18/2018,USD,1
8/18/2018,CAD,1.3147
8/18/2018,AUD,1.3756
8/18/2018,EUR,0.8779
8/18/2018,GBP,0.7864
8/19/2018,USD,1
8/19/2018,CAD,1.3147
8/19/2018,AUD,1.3756
8/19/2018,EUR,0.8779
8/19/2018,GBP,0.7864
8/20/2018,USD,1
8/20/2018,CAD,1.3071
8/20/2018,AUD,1.3687
8/20/2018,EUR,0.8757
8/20/2018,GBP,0.7835
8/21/2018,USD,1
8/21/2018,CAD,1.3022
8/21/2018,AUD,1.3612
8/21/2018,EUR,0.8694
8/21/2018,GBP,0.7802
8/22/2018,USD,1
8/22/2018,CAD,1.3022
8/22/2018,AUD,1.3589
8/22/2018,EUR,0.8609
8/22/2018,GBP,0.7742
8/23/2018,USD,1
8/23/2018,CAD,1.3031
8/23/2018,AUD,1.3721
8/23/2018,EUR,0.8636
8/23/2018,GBP,0.7762
8/24/2018,USD,1
8/24/2018,CAD,1.3068
8/24/2018,AUD,1.3693
8/24/2018,EUR,0.863
8/24/2018,GBP,0.7784
8/25/2018,USD,1
8/25/2018,CAD,1.3068
8/25/2018,AUD,1.3693
8/25/2018,EUR,0.863
8/25/2018,GBP,0.7784
8/26/2018,USD,1
8/26/2018,CAD,1.3068
8/26/2018,AUD,1.3693
8/26/2018,EUR,0.863
8/26/2018,GBP,0.7784
8/27/2018,USD,1
8/27/2018,CAD,1.3051
8/27/2018,AUD,1.3656
8/27/2018,EUR,0.8596
8/27/2018,GBP,0.7768
8/28/2018,USD,1
8/28/2018,CAD,1.2919
8/28/2018,AUD,1.3599
8/28/2018,EUR,0.854
8/28/2018,GBP,0.7744
8/29/2018,USD,1
8/29/2018,CAD,1.2944
8/29/2018,AUD,1.3713
8/29/2018,EUR,0.8576
8/29/2018,GBP,0.7762
8/30/2018,USD,1
8/30/2018,CAD,1.2929
8/30/2018,AUD,1.3697
8/30/2018,EUR,0.8553
8/30/2018,GBP,0.7677
8/31/2018,USD,1
8/31/2018,CAD,1.3039
8/31/2018,AUD,1.3843
8/31/2018,EUR,0.8583
8/31/2018,GBP,0.7702
09-01-18,USD,1
09-01-18,CAD,1.3039
09-01-18,AUD,1.3843
09-01-18,EUR,0.8583
09-01-18,GBP,0.7702
09-02-18,USD,1
09-02-18,CAD,1.3039
09-02-18,AUD,1.3843
09-02-18,EUR,0.8583
09-02-18,GBP,0.7702
09-03-18,USD,1
09-03-18,CAD,1.3072
09-03-18,AUD,1.3876
09-03-18,EUR,0.8614
09-03-18,GBP,0.7766
09-04-18,USD,1
09-04-18,CAD,1.3176
09-04-18,AUD,1.3917
09-04-18,EUR,0.8649
09-04-18,GBP,0.7789
09-05-18,USD,1
09-05-18,CAD,1.3178
09-05-18,AUD,1.3939
09-05-18,EUR,0.8634
09-05-18,GBP,0.7799
09-06-18,USD,1
09-06-18,CAD,1.3184
09-06-18,AUD,1.3894
09-06-18,EUR,0.8595
09-06-18,GBP,0.7721
09-07-18,USD,1
09-07-18,CAD,1.3119
09-07-18,AUD,1.3964
09-07-18,EUR,0.861
09-07-18,GBP,0.7686
09-08-18,USD,1
09-08-18,CAD,1.3119
09-08-18,AUD,1.3964
09-08-18,EUR,0.861
09-08-18,GBP,0.7686
09-09-18,USD,1
09-09-18,CAD,1.3119
09-09-18,AUD,1.3964
09-09-18,EUR,0.861
09-09-18,GBP,0.7686
09-10-18,USD,1
09-10-18,CAD,1.3195
09-10-18,AUD,1.405
09-10-18,EUR,0.8642
09-10-18,GBP,0.7721
09-11-18,USD,1
09-11-18,CAD,1.316
09-11-18,AUD,1.4092
09-11-18,EUR,0.864
09-11-18,GBP,0.7696
09-12-18,USD,1
09-12-18,CAD,1.3066
09-12-18,AUD,1.4042
09-12-18,EUR,0.8632
09-12-18,GBP,0.7685
9/13/2018,USD,1
9/13/2018,CAD,1.3005
9/13/2018,AUD,1.3913
9/13/2018,EUR,0.8606
9/13/2018,GBP,0.7659
9/14/2018,USD,1
9/14/2018,CAD,1.3009
9/14/2018,AUD,1.3911
9/14/2018,EUR,0.8555
9/14/2018,GBP,0.7634
9/15/2018,USD,1
9/15/2018,CAD,1.3009
9/15/2018,AUD,1.3911
9/15/2018,EUR,0.8555
9/15/2018,GBP,0.7634
9/16/2018,USD,1
9/16/2018,CAD,1.3009
9/16/2018,AUD,1.3911
9/16/2018,EUR,0.8555
9/16/2018,GBP,0.7634
9/17/2018,USD,1
9/17/2018,CAD,1.3018
9/17/2018,AUD,1.393
9/17/2018,EUR,0.8568
9/17/2018,GBP,0.7615
9/18/2018,USD,1
9/18/2018,CAD,1.3026
9/18/2018,AUD,1.3887
9/18/2018,EUR,0.8549
9/18/2018,GBP,0.7606
9/19/2018,USD,1
9/19/2018,CAD,1.2973
9/19/2018,AUD,1.3807
9/19/2018,EUR,0.8571
9/19/2018,GBP,0.7612
9/20/2018,USD,1
9/20/2018,CAD,1.2893
9/20/2018,AUD,1.3729
9/20/2018,EUR,0.8497
9/20/2018,GBP,0.7527
9/21/2018,USD,1
9/21/2018,CAD,1.2924
9/21/2018,AUD,1.3738
9/21/2018,EUR,0.8504
9/21/2018,GBP,0.7603
9/22/2018,USD,1
9/22/2018,CAD,1.2924
9/22/2018,AUD,1.3738
9/22/2018,EUR,0.8504
9/22/2018,GBP,0.7603
9/23/2018,USD,1
9/23/2018,CAD,1.2924
9/23/2018,AUD,1.3738
9/23/2018,EUR,0.8504
9/23/2018,GBP,0.7603
9/24/2018,USD,1
9/24/2018,CAD,1.2937
9/24/2018,AUD,1.3749
9/24/2018,EUR,0.8494
9/24/2018,GBP,0.7599
9/25/2018,USD,1
9/25/2018,CAD,1.2959
9/25/2018,AUD,1.3784
9/25/2018,EUR,0.8491
9/25/2018,GBP,0.7593
9/26/2018,USD,1
9/26/2018,CAD,1.2962
9/26/2018,AUD,1.3804
9/26/2018,EUR,0.852
9/26/2018,GBP,0.759
9/27/2018,USD,1
9/27/2018,CAD,1.307
9/27/2018,AUD,1.3838
9/27/2018,EUR,0.8542
9/27/2018,GBP,0.76
9/28/2018,USD,1
9/28/2018,CAD,1.3013
9/28/2018,AUD,1.3863
9/28/2018,EUR,0.8639
9/28/2018,GBP,0.7665
9/29/2018,USD,1
9/29/2018,CAD,1.3013
9/29/2018,AUD,1.3863
9/29/2018,EUR,0.8639
9/29/2018,GBP,0.7665
9/30/2018,USD,1
9/30/2018,CAD,1.3013
9/30/2018,AUD,1.3863
9/30/2018,EUR,0.8639
9/30/2018,GBP,0.7665
10-01-18,USD,1
10-01-18,CAD,1.281
10-01-18,AUD,1.3846
10-01-18,EUR,0.8616
10-01-18,GBP,0.7675
10-02-18,USD,1
10-02-18,CAD,1.2817
10-02-18,AUD,1.3931
10-02-18,EUR,0.8663
10-02-18,GBP,0.7714
10-03-18,USD,1
10-03-18,CAD,1.2833
10-03-18,AUD,1.3982
10-03-18,EUR,0.866
10-03-18,GBP,0.7698
10-04-18,USD,1
10-04-18,CAD,1.2867
10-04-18,AUD,1.4114
10-04-18,EUR,0.8694
10-04-18,GBP,0.7701
10-05-18,USD,1
10-05-18,CAD,1.2917
10-05-18,AUD,1.414
10-05-18,EUR,0.8691
10-05-18,GBP,0.7663
10-06-18,USD,1
10-06-18,CAD,1.2917
10-06-18,AUD,1.414
10-06-18,EUR,0.8691
10-06-18,GBP,0.7663
10-07-18,USD,1
10-07-18,CAD,1.2917
10-07-18,AUD,1.414
10-07-18,EUR,0.8691
10-07-18,GBP,0.7663
10-08-18,USD,1
10-08-18,CAD,1.2994
10-08-18,AUD,1.4151
10-08-18,EUR,0.8712
10-08-18,GBP,0.7668
10-09-18,USD,1
10-09-18,CAD,1.2996
10-09-18,AUD,1.417
10-09-18,EUR,0.8745
10-09-18,GBP,0.7668
10-10-18,USD,1
10-10-18,CAD,1.2963
10-10-18,AUD,1.4092
10-10-18,EUR,0.8696
10-10-18,GBP,0.7604
10-11-18,USD,1
10-11-18,CAD,1.3047
10-11-18,AUD,1.4094
10-11-18,EUR,0.8639
10-11-18,GBP,0.7559
10-12-18,USD,1
10-12-18,CAD,1.3007
10-12-18,AUD,1.4028
10-12-18,EUR,0.864
10-12-18,GBP,0.7572
10/13/2018,USD,1
10/13/2018,CAD,1.3007
10/13/2018,AUD,1.4028
10/13/2018,EUR,0.864
10/13/2018,GBP,0.7572
10/14/2018,USD,1
10/14/2018,CAD,1.3007
10/14/2018,AUD,1.4028
10/14/2018,EUR,0.864
10/14/2018,GBP,0.7572
10/15/2018,USD,1
10/15/2018,CAD,1.3026
10/15/2018,AUD,1.4015
10/15/2018,EUR,0.8635
10/15/2018,GBP,0.7603
10/16/2018,USD,1
10/16/2018,CAD,1.2954
10/16/2018,AUD,1.4018
10/16/2018,EUR,0.863
10/16/2018,GBP,0.756
10/17/2018,USD,1
10/17/2018,CAD,1.2972
10/17/2018,AUD,1.4042
10/17/2018,EUR,0.8673
10/17/2018,GBP,0.7627
10/18/2018,USD,1
10/18/2018,CAD,1.3046
10/18/2018,AUD,1.401
10/18/2018,EUR,0.8692
10/18/2018,GBP,0.7635
10/19/2018,USD,1
10/19/2018,CAD,1.3031
10/19/2018,AUD,1.4006
10/19/2018,EUR,0.8718
10/19/2018,GBP,0.7674
10/20/2018,USD,1
10/20/2018,CAD,1.3031
10/20/2018,AUD,1.4006
10/20/2018,EUR,0.8718
10/20/2018,GBP,0.7674
10/21/2018,USD,1
10/21/2018,CAD,1.3031
10/21/2018,AUD,1.4006
10/21/2018,EUR,0.8718
10/21/2018,GBP,0.7674
10/22/2018,USD,1
10/22/2018,CAD,1.3089
10/22/2018,AUD,1.4081
10/22/2018,EUR,0.87
10/22/2018,GBP,0.7693
10/23/2018,USD,1
10/23/2018,CAD,1.3109
10/23/2018,AUD,1.4151
10/23/2018,EUR,0.8712
10/23/2018,GBP,0.7676
10/24/2018,USD,1
10/24/2018,CAD,1.3083
10/24/2018,AUD,1.4107
10/24/2018,EUR,0.878
10/24/2018,GBP,0.7747
10/25/2018,USD,1
10/25/2018,CAD,1.3046
10/25/2018,AUD,1.4099
10/25/2018,EUR,0.876
10/25/2018,GBP,0.7755
10/26/2018,USD,1
10/26/2018,CAD,1.3148
10/26/2018,AUD,1.4228
10/26/2018,EUR,0.8814
10/26/2018,GBP,0.7817
10/27/2018,USD,1
10/27/2018,CAD,1.3148
10/27/2018,AUD,1.4228
10/27/2018,EUR,0.8814
10/27/2018,GBP,0.7817
10/28/2018,USD,1
10/28/2018,CAD,1.3148
10/28/2018,AUD,1.4228
10/28/2018,EUR,0.8814
10/28/2018,GBP,0.7817
10/29/2018,USD,1
10/29/2018,CAD,1.3107
10/29/2018,AUD,1.4112
10/29/2018,EUR,0.8787
10/29/2018,GBP,0.7801
10/30/2018,USD,1
10/30/2018,CAD,1.3138
10/30/2018,AUD,1.4092
10/30/2018,EUR,0.8794
10/30/2018,GBP,0.7839
10/31/2018,USD,1
10/31/2018,CAD,1.3126
10/31/2018,AUD,1.4112
10/31/2018,EUR,0.8835
10/31/2018,GBP,0.7852
11-01-18,USD,1
11-01-18,CAD,1.3082
11-01-18,AUD,1.3918
11-01-18,EUR,0.8777
11-01-18,GBP,0.7739
11-02-18,USD,1
11-02-18,CAD,1.31
11-02-18,AUD,1.3874
11-02-18,EUR,0.8759
11-02-18,GBP,0.7696
11-03-18,USD,1
11-03-18,CAD,1.31
11-03-18,AUD,1.3874
11-03-18,EUR,0.8759
11-03-18,GBP,0.7696
11-04-18,USD,1
11-04-18,CAD,1.31
11-04-18,AUD,1.3874
11-04-18,EUR,0.8759
11-04-18,GBP,0.7696
11-05-18,USD,1
11-05-18,CAD,1.3093
11-05-18,AUD,1.3899
11-05-18,EUR,0.8795
11-05-18,GBP,0.7699
11-06-18,USD,1
11-06-18,CAD,1.3122
11-06-18,AUD,1.3816
11-06-18,EUR,0.875
11-06-18,GBP,0.764
11-07-18,USD,1
11-07-18,CAD,1.3075
11-07-18,AUD,1.3711
11-07-18,EUR,0.8705
11-07-18,GBP,0.7609
11-08-18,USD,1
11-08-18,CAD,1.3106
11-08-18,AUD,1.3715
11-08-18,EUR,0.8754
11-08-18,GBP,0.763
11-09-18,USD,1
11-09-18,CAD,1.3193
11-09-18,AUD,1.3805
11-09-18,EUR,0.8814
11-09-18,GBP,0.7673
11-10-18,USD,1
11-10-18,CAD,1.3193
11-10-18,AUD,1.3805
11-10-18,EUR,0.8814
11-10-18,GBP,0.7673
11-11-18,USD,1
11-11-18,CAD,1.3193
11-11-18,AUD,1.3805
11-11-18,EUR,0.8814
11-11-18,GBP,0.7673
11-12-18,USD,1
11-12-18,CAD,1.3203
11-12-18,AUD,1.3869
11-12-18,EUR,0.8877
11-12-18,GBP,0.7773
11/13/2018,USD,1
11/13/2018,CAD,1.3221
11/13/2018,AUD,1.3878
11/13/2018,EUR,0.888
11/13/2018,GBP,0.7721
11/14/2018,USD,1
11/14/2018,CAD,1.3223
11/14/2018,AUD,1.3861
11/14/2018,EUR,0.8853
11/14/2018,GBP,0.7706
11/15/2018,USD,1
11/15/2018,CAD,1.3223
11/15/2018,AUD,1.3767
11/15/2018,EUR,0.8846
11/15/2018,GBP,0.7817
11/16/2018,USD,1
11/16/2018,CAD,1.3181
11/16/2018,AUD,1.377
11/16/2018,EUR,0.8814
11/16/2018,GBP,0.7787
11/17/2018,USD,1
11/17/2018,CAD,1.3181
11/17/2018,AUD,1.377
11/17/2018,EUR,0.8814
11/17/2018,GBP,0.7787
11/18/2018,USD,1
11/18/2018,CAD,1.3181
11/18/2018,AUD,1.377
11/18/2018,EUR,0.8814
11/18/2018,GBP,0.7787
11/19/2018,USD,1
11/19/2018,CAD,1.3175
11/19/2018,AUD,1.3704
11/19/2018,EUR,0.8751
11/19/2018,GBP,0.7796
11/20/2018,USD,1
11/20/2018,CAD,1.3196
11/20/2018,AUD,1.3757
11/20/2018,EUR,0.8756
11/20/2018,GBP,0.7785
11/21/2018,USD,1
11/21/2018,CAD,1.3274
11/21/2018,AUD,1.3783
11/21/2018,EUR,0.8765
11/21/2018,GBP,0.781
11/22/2018,USD,1
11/22/2018,CAD,1.3219
11/22/2018,AUD,1.3787
11/22/2018,EUR,0.877
11/22/2018,GBP,0.777
11/23/2018,USD,1
11/23/2018,CAD,1.323
11/23/2018,AUD,1.3837
11/23/2018,EUR,0.8809
11/23/2018,GBP,0.7794
11/24/2018,USD,1
11/24/2018,CAD,1.323
11/24/2018,AUD,1.3837
11/24/2018,EUR,0.8809
11/24/2018,GBP,0.7794
11/25/2018,USD,1
11/25/2018,CAD,1.323
11/25/2018,AUD,1.3837
11/25/2018,EUR,0.8809
11/25/2018,GBP,0.7794
11/26/2018,USD,1
11/26/2018,CAD,1.321
11/26/2018,AUD,1.3785
11/26/2018,EUR,0.88
11/26/2018,GBP,0.7783
11/27/2018,USD,1
11/27/2018,CAD,1.3257
11/27/2018,AUD,1.3799
11/27/2018,EUR,0.8828
11/27/2018,GBP,0.7834
11/28/2018,USD,1
11/28/2018,CAD,1.3325
11/28/2018,AUD,1.382
11/28/2018,EUR,0.8862
11/28/2018,GBP,0.782
11/29/2018,USD,1
11/29/2018,CAD,1.3276
11/29/2018,AUD,1.3634
11/29/2018,EUR,0.8782
11/29/2018,GBP,0.7828
11/30/2018,USD,1
11/30/2018,CAD,1.3308
11/30/2018,AUD,1.3703
11/30/2018,EUR,0.8804
11/30/2018,GBP,0.7841
12-01-18,USD,1
12-01-18,CAD,1.3308
12-01-18,AUD,1.3703
12-01-18,EUR,0.8804
12-01-18,GBP,0.7841
12-02-18,USD,1
12-02-18,CAD,1.3308
12-02-18,AUD,1.3703
12-02-18,EUR,0.8804
12-02-18,GBP,0.7841
12-03-18,USD,1
12-03-18,CAD,1.3176
12-03-18,AUD,1.3549
12-03-18,EUR,0.8825
12-03-18,GBP,0.7867
12-04-18,USD,1
12-04-18,CAD,1.3175
12-04-18,AUD,1.3543
12-04-18,EUR,0.8765
12-04-18,GBP,0.7806
12-05-18,USD,1
12-05-18,CAD,1.3278
12-05-18,AUD,1.3712
12-05-18,EUR,0.8807
12-05-18,GBP,0.7829
12-06-18,USD,1
12-06-18,CAD,1.3416
12-06-18,AUD,1.3871
12-06-18,EUR,0.881
12-06-18,GBP,0.7835
12-07-18,USD,1
12-07-18,CAD,1.3394
12-07-18,AUD,1.3865
12-07-18,EUR,0.8794
12-07-18,GBP,0.7834
12-08-18,USD,1
12-08-18,CAD,1.3394
12-08-18,AUD,1.3865
12-08-18,EUR,0.8794
12-08-18,GBP,0.7834
12-09-18,USD,1
12-09-18,CAD,1.3394
12-09-18,AUD,1.3865
12-09-18,EUR,0.8794
12-09-18,GBP,0.7834
12-10-18,USD,1
12-10-18,CAD,1.332
12-10-18,AUD,1.3866
12-10-18,EUR,0.8753
12-10-18,GBP,0.7899
12-11-18,USD,1
12-11-18,CAD,1.3392
12-11-18,AUD,1.3866
12-11-18,EUR,0.8788
12-11-18,GBP,0.7929
12-12-18,USD,1
12-12-18,CAD,1.337
12-12-18,AUD,1.3866
12-12-18,EUR,0.8814
12-12-18,GBP,0.7944
12/13/2018,USD,1
12/13/2018,CAD,1.3361
12/13/2018,AUD,1.3833
12/13/2018,EUR,0.8794
12/13/2018,GBP,0.7902
12/14/2018,USD,1
12/14/2018,CAD,1.3376
12/14/2018,AUD,1.3959
12/14/2018,EUR,0.8861
12/14/2018,GBP,0.7961
12/15/2018,USD,1
12/15/2018,CAD,1.3376
12/15/2018,AUD,1.3959
12/15/2018,EUR,0.8861
12/15/2018,GBP,0.7961
12/16/2018,USD,1
12/16/2018,CAD,1.3376
12/16/2018,AUD,1.3959
12/16/2018,EUR,0.8861
12/16/2018,GBP,0.7961
12/17/2018,USD,1
12/17/2018,CAD,1.3393
12/17/2018,AUD,1.3933
12/17/2018,EUR,0.8818
12/17/2018,GBP,0.7926
12/18/2018,USD,1
12/18/2018,CAD,1.3403
12/18/2018,AUD,1.3896
12/18/2018,EUR,0.879
12/18/2018,GBP,0.7886
12/19/2018,USD,1
12/19/2018,CAD,1.3443
12/19/2018,AUD,1.3923
12/19/2018,EUR,0.8768
12/19/2018,GBP,0.7919
12/20/2018,USD,1
12/20/2018,CAD,1.347
12/20/2018,AUD,1.4016
12/20/2018,EUR,0.8733
12/20/2018,GBP,0.7889
12/21/2018,USD,1
12/21/2018,CAD,1.3544
12/21/2018,AUD,1.4089
12/21/2018,EUR,0.8761
12/21/2018,GBP,0.7904
12/22/2018,USD,1
12/22/2018,CAD,1.3544
12/22/2018,AUD,1.4089
12/22/2018,EUR,0.8761
12/22/2018,GBP,0.7904
12/23/2018,USD,1
12/23/2018,CAD,1.3544
12/23/2018,AUD,1.4089
12/23/2018,EUR,0.8761
12/23/2018,GBP,0.7904
12/24/2018,USD,1
12/24/2018,CAD,1.3592
12/24/2018,AUD,1.4188
12/24/2018,EUR,0.8766
12/24/2018,GBP,0.7893
12/25/2018,USD,1
12/25/2018,CAD,1.3592
12/25/2018,AUD,1.4188
12/25/2018,EUR,0.8766
12/25/2018,GBP,0.7893
12/26/2018,USD,1
12/26/2018,CAD,1.3592
12/26/2018,AUD,1.4188
12/26/2018,EUR,0.8766
12/26/2018,GBP,0.7893
12/27/2018,USD,1
12/27/2018,CAD,1.3624
12/27/2018,AUD,1.4205
12/27/2018,EUR,0.879
12/27/2018,GBP,0.7917
12/28/2018,USD,1
12/28/2018,CAD,1.3621
12/28/2018,AUD,1.4157
12/28/2018,EUR,0.8731
12/28/2018,GBP,0.7881
12/29/2018,USD,1
12/29/2018,CAD,1.3621
12/29/2018,AUD,1.4157
12/29/2018,EUR,0.8731
12/29/2018,GBP,0.7881
12/30/2018,USD,1
12/30/2018,CAD,1.3621
12/30/2018,AUD,1.4157
12/30/2018,EUR,0.8731
12/30/2018,GBP,0.7881
12/31/2018,USD,1
12/31/2018,CAD,1.3629
12/31/2018,AUD,1.4166
12/31/2018,EUR,0.8734
12/31/2018,GBP,0.7812
01-01-19,USD,1
01-01-19,CAD,1.3629
01-01-19,AUD,1.4166
01-01-19,EUR,0.8734
01-01-19,GBP,0.7812
01-02-19,USD,1
01-02-19,CAD,1.3641
01-02-19,AUD,1.4278
01-02-19,EUR,0.8774
01-02-19,GBP,0.7911
01-03-19,USD,1
01-03-19,CAD,1.3564
01-03-19,AUD,1.4352
01-03-19,EUR,0.8812
01-03-19,GBP,0.7958
01-04-19,USD,1
01-04-19,CAD,1.3442
01-04-19,AUD,1.4197
01-04-19,EUR,0.877
01-04-19,GBP,0.7892
01-05-19,USD,1
01-05-19,CAD,1.3442
01-05-19,AUD,1.4197
01-05-19,EUR,0.877
01-05-19,GBP,0.7892
01-06-19,USD,1
01-06-19,CAD,1.3442
01-06-19,AUD,1.4197
01-06-19,EUR,0.877
01-06-19,GBP,0.7892
01-07-19,USD,1
01-07-19,CAD,1.3352
01-07-19,AUD,1.4015
01-07-19,EUR,0.8737
01-07-19,GBP,0.7839
01-08-19,USD,1
01-08-19,CAD,1.3294
01-08-19,AUD,1.4023
01-08-19,EUR,0.8741
01-08-19,GBP,0.7845
01-09-19,USD,1
01-09-19,CAD,1.3245
01-09-19,AUD,1.3952
01-09-19,EUR,0.873
01-09-19,GBP,0.7849
01-10-19,USD,1
01-10-19,CAD,1.3221
01-10-19,AUD,1.3898
01-10-19,EUR,0.8669
01-10-19,GBP,0.7839
01-11-19,USD,1
01-11-19,CAD,1.322
01-11-19,AUD,1.3847
01-11-19,EUR,0.8671
01-11-19,GBP,0.7805
01-12-19,USD,1
01-12-19,CAD,1.322
01-12-19,AUD,1.3847
01-12-19,EUR,0.8671
01-12-19,GBP,0.7805
1/13/2019,USD,1
1/13/2019,CAD,1.322
1/13/2019,AUD,1.3847
1/13/2019,EUR,0.8671
1/13/2019,GBP,0.7805
1/14/2019,USD,1
1/14/2019,CAD,1.3278
1/14/2019,AUD,1.3905
1/14/2019,EUR,0.8721
1/14/2019,GBP,0.7784
1/15/2019,USD,1
1/15/2019,CAD,1.3265
1/15/2019,AUD,1.3904
1/15/2019,EUR,0.8754
1/15/2019,GBP,0.7793
1/16/2019,USD,1
1/16/2019,CAD,1.3259
1/16/2019,AUD,1.3938
1/16/2019,EUR,0.878
1/16/2019,GBP,0.7779
1/17/2019,USD,1
1/17/2019,CAD,1.3297
1/17/2019,AUD,1.3948
1/17/2019,EUR,0.8775
1/17/2019,GBP,0.7745
1/18/2019,USD,1
1/18/2019,CAD,1.3273
1/18/2019,AUD,1.3901
1/18/2019,EUR,0.877
1/18/2019,GBP,0.7729
1/19/2019,USD,1
1/19/2019,CAD,1.3273
1/19/2019,AUD,1.3901
1/19/2019,EUR,0.877
1/19/2019,GBP,0.7729
1/20/2019,USD,1
1/20/2019,CAD,1.3273
1/20/2019,AUD,1.3901
1/20/2019,EUR,0.877
1/20/2019,GBP,0.7729
1/21/2019,USD,1
1/21/2019,CAD,1.3305
1/21/2019,AUD,1.3984
1/21/2019,EUR,0.8801
1/21/2019,GBP,0.7772
1/22/2019,USD,1
1/22/2019,CAD,1.3324
1/22/2019,AUD,1.4024
1/22/2019,EUR,0.8807
1/22/2019,GBP,0.7751
1/23/2019,USD,1
1/23/2019,CAD,1.3312
1/23/2019,AUD,1.4018
1/23/2019,EUR,0.8797
1/23/2019,GBP,0.7672
1/24/2019,USD,1
1/24/2019,CAD,1.3367
1/24/2019,AUD,1.4079
1/24/2019,EUR,0.8818
1/24/2019,GBP,0.7679
1/25/2019,USD,1
1/25/2019,CAD,1.3315
1/25/2019,AUD,1.4048
1/25/2019,EUR,0.8814
1/25/2019,GBP,0.7631
1/26/2019,USD,1
1/26/2019,CAD,1.3315
1/26/2019,AUD,1.4048
1/26/2019,EUR,0.8814
1/26/2019,GBP,0.7631
1/27/2019,USD,1
1/27/2019,CAD,1.3315
1/27/2019,AUD,1.4048
1/27/2019,EUR,0.8814
1/27/2019,GBP,0.7631
1/28/2019,USD,1
1/28/2019,CAD,1.3238
1/28/2019,AUD,1.3937
1/28/2019,EUR,0.8758
1/28/2019,GBP,0.761
1/29/2019,USD,1
1/29/2019,CAD,1.3257
1/29/2019,AUD,1.3968
1/29/2019,EUR,0.8755
1/29/2019,GBP,0.7594
1/30/2019,USD,1
1/30/2019,CAD,1.3222
1/30/2019,AUD,1.3899
1/30/2019,EUR,0.875
1/30/2019,GBP,0.7642
1/31/2019,USD,1
1/31/2019,CAD,1.3152
1/31/2019,AUD,1.3742
1/31/2019,EUR,0.8705
1/31/2019,GBP,0.7623
02-01-19,USD,1
02-01-19,CAD,1.3142
